seq,wall_ms,timeCode,eventType,deviceType,userEvent,origReturn,latched
28535,550888,31108,0,0,,0,1
28536,550888,31109,1,1,,1,0
28537,550888,31110,2,1,,1,0
28538,550888,31111,4,2,,0,1
28539,550900,31112,0,0,,0,1
28540,550900,31113,1,1,,1,0
28541,550900,31114,2,1,,1,0
28542,550900,31115,4,2,,0,1
28543,550913,31116,0,0,,0,1
28544,550913,31117,1,1,,1,0
28545,550913,31118,2,1,,1,0
28546,550913,31119,4,2,,0,1
28547,550925,31120,3,0,,0,1
28548,550925,31121,0,0,,0,1
28549,550925,31122,1,1,,1,0
28550,550925,31123,2,1,,1,0
28551,550925,31124,4,2,,0,1
28552,550938,31125,0,0,,0,1
28553,550938,31126,1,1,,1,0
28554,550938,31127,2,1,,1,0
28555,550938,31128,4,2,,0,1
28556,550951,31129,3,0,,0,1
28557,550951,31130,0,0,,0,1
28558,550951,31131,1,1,,1,0
28559,550951,31132,2,1,,1,0
28560,550951,31133,4,2,,0,1
28561,550963,31134,0,0,,0,1
28562,550963,31135,1,1,,1,0
28563,550963,31136,2,1,,1,0
28564,550963,31137,4,2,,0,1
28565,550976,31138,0,0,,0,1
28566,550976,31139,1,1,,1,0
28567,550976,31140,2,1,,1,0
28568,550976,31141,4,2,,0,1
28569,550989,31142,3,0,,0,1
28570,550989,31143,0,0,,0,1
28571,550989,31144,1,1,,1,0
28572,550989,31145,2,1,,1,0
28573,550989,31146,4,2,,0,1
28574,551001,31147,0,0,,0,1
28575,551001,31148,4,2,,0,1
28576,551014,31149,3,0,,0,1
28577,551014,31150,0,0,,0,1
28578,551014,31151,1,1,,1,0
28579,551014,31152,2,1,,1,0
28580,551014,31153,4,2,,0,1
28581,551025,31154,0,0,,0,1
28582,551025,31155,1,1,,1,0
28583,551026,31156,2,1,,1,0
28584,551026,31157,4,2,,0,1
28585,551038,31158,0,0,,0,1
28586,551038,31159,4,2,,0,1
28587,551050,31160,3,0,,0,1
28588,551050,31161,0,0,,0,1
28589,551050,31162,4,2,,0,1
28590,551062,31163,0,0,,0,1
28591,551062,31164,1,1,,1,0
28592,551062,31165,2,1,,1,0
28593,551062,31166,4,2,,0,1
28594,551074,31167,3,0,,0,1
28595,551074,31168,0,0,,0,1
28596,551074,31169,1,1,,1,0
28597,551074,31170,2,1,,1,0
28598,551074,31171,4,2,,0,1
28599,551086,31172,0,0,,0,1
28600,551086,31173,1,1,,1,0
28601,551086,31174,2,1,,1,0
28602,551086,31175,4,2,,0,1
28603,551098,31176,0,0,,0,1
28604,551098,31177,1,1,,1,0
28605,551098,31178,2,1,,1,0
28606,551098,31179,4,2,,0,1
28607,551111,31180,3,0,,0,1
28608,551111,31181,0,0,,0,1
28609,551111,31182,1,1,,1,0
28610,551111,31183,2,1,,1,0
28611,551111,31184,4,2,,0,1
28612,551123,31185,0,0,,0,1
28613,551123,31186,1,1,,1,0
28614,551123,31187,2,1,,1,0
28615,551136,31188,0,0,,0,0
28616,551136,31189,1,1,,1,0
28617,551136,31190,2,1,,1,0
28618,551148,31191,0,0,,0,0
28619,551148,31192,1,1,,1,0
28620,551148,31193,2,1,,1,0
28621,551161,31194,3,0,,0,0
28622,551161,31195,0,0,,0,0
28623,551161,31196,1,1,,1,0
28624,551161,31197,2,1,,1,0
28625,551173,31198,0,0,,0,0
28626,551173,31199,1,1,,1,0
28627,551173,31200,2,1,,1,0
28628,551185,31201,3,0,,0,0
28629,551185,31202,0,0,,0,0
28630,551185,31203,1,1,,1,0
28631,551185,31204,2,1,,1,0
28632,551197,31205,0,0,,0,0
28633,551197,31206,1,1,,1,0
28634,551197,31207,2,1,,1,0
28635,551209,31208,0,0,,0,0
28636,551209,31209,1,1,,1,0
28637,551209,31210,2,1,,1,0
28638,551221,31211,3,0,,0,0
28639,551221,31212,0,0,,0,0
28640,551221,31213,1,1,,1,0
28641,551221,31214,2,1,,1,0
28642,551234,31215,0,0,,0,0
28643,551234,31216,1,1,,1,0
28644,551234,31217,2,1,,1,0
28645,551248,31218,3,0,,0,0
28646,551248,31219,0,0,,0,0
28647,551248,31220,1,1,,1,0
28648,551248,31221,2,1,,1,0
28649,551260,31222,0,0,,0,0
28650,551260,31223,1,1,,1,0
28651,551260,31224,2,1,,1,0
28652,551272,31225,0,0,,0,0
28653,551272,31226,1,1,,1,0
28654,551272,31227,2,1,,1,0
28655,551285,31228,3,0,,0,0
28656,551285,31229,0,0,,0,0
28657,551285,31230,1,1,,1,0
28658,551285,31231,2,1,,1,0
28659,551298,31232,0,0,,0,0
28660,551298,31233,1,1,,1,0
28661,551298,31234,2,1,,1,0
28662,551311,31235,3,0,,0,0
28663,551311,31236,0,0,,0,0
28664,551311,31237,1,1,,1,0
28665,551311,31238,2,1,,1,0
28666,551324,31239,0,0,,0,0
28667,551324,31240,1,1,,1,0
28668,551324,31241,2,1,,1,0
28669,551338,31242,3,0,,0,0
28670,551338,31243,0,0,,0,0
28671,551338,31244,1,1,,1,0
28672,551338,31245,2,1,,1,0
28673,551351,31246,0,0,,0,0
28674,551351,31247,1,1,,1,0
28675,551351,31248,2,1,,1,0
28676,551364,31249,0,0,,0,0
28677,551364,31250,1,1,,1,0
28678,551364,31251,2,1,,1,0
28679,551378,31252,0,0,,0,0
28680,551378,31253,1,1,,1,0
28681,551378,31254,2,1,,1,0
28682,551392,31255,3,0,,0,0
28683,551392,31256,0,0,,0,0
28684,551392,31257,1,1,,1,0
28685,551392,31258,2,1,,1,0
28686,551405,31259,0,0,,0,0
28687,551405,31260,1,1,,1,0
28688,551405,31261,2,1,,1,0
28689,551419,31262,3,0,,0,0
28690,551419,31263,0,0,,0,0
28691,551419,31264,1,1,,1,0
28692,551419,31265,2,1,,1,0
28693,551432,31266,0,0,,0,0
28694,551432,31267,1,1,,1,0
28695,551432,31268,2,1,,1,0
28696,551445,31269,3,0,,0,0
28697,551445,31270,0,0,,0,0
28698,551445,31271,1,1,,1,0
28699,551445,31272,2,1,,1,0
28700,551459,31273,0,0,,0,0
28701,551459,31274,1,1,,1,0
28702,551459,31275,2,1,,1,0
28703,551472,31276,0,0,,0,0
28704,551472,31277,1,1,,1,0
28705,551472,31278,2,1,,1,0
28706,551486,31279,3,0,,0,0
28707,551486,31280,0,0,,0,0
28708,551486,31281,1,1,,1,0
28709,551486,31282,2,1,,1,0
28710,551498,31283,0,0,,0,0
28711,551498,31284,1,1,,1,0
28712,551498,31285,2,1,,1,0
28713,551511,31286,3,0,,0,0
28714,551511,31287,0,0,,0,0
28715,551511,31288,1,1,,1,0
28716,551511,31289,2,1,,1,0
28717,551524,31290,0,0,,0,0
28718,551524,31291,1,1,,1,0
28719,551524,31292,2,1,,1,0
28720,551537,31293,0,0,,0,0
28721,551537,31294,1,1,,1,0
28722,551537,31295,2,1,,1,0
28723,551550,31296,3,0,,0,0
28724,551550,31297,0,0,,0,0
28725,551550,31298,1,1,,1,0
28726,551550,31299,2,1,,1,0
28727,551562,31300,0,0,,0,0
28728,551562,31301,1,1,,1,0
28729,551562,31302,2,1,,1,0
28730,551575,31303,3,0,,0,0
28731,551575,31304,0,0,,0,0
28732,551575,31305,1,1,,1,0
28733,551575,31306,2,1,,1,0
28734,551587,31307,0,0,,0,0
28735,551587,31308,1,1,,1,0
28736,551587,31309,2,1,,1,0
28737,551599,31310,0,0,,0,0
28738,551599,31311,1,1,,1,0
28739,551599,31312,2,1,,1,0
28740,551611,31313,3,0,,0,0
28741,551611,31314,0,0,,0,0
28742,551611,31315,1,1,,1,0
28743,551611,31316,2,1,,1,0
28744,551623,31317,0,0,,0,0
28745,551623,31318,1,1,,1,0
28746,551623,31319,2,1,,1,0
28747,551636,31320,3,0,,0,0
28748,551636,31321,0,0,,0,0
28749,551636,31322,1,1,,1,0
28750,551636,31323,2,1,,1,0
28751,551648,31324,0,0,,0,0
28752,551648,31325,1,1,,1,0
28753,551648,31326,2,1,,1,0
28754,551660,31327,0,0,,0,0
28755,551660,31328,1,1,,1,0
28756,551660,31329,2,1,,1,0
28757,551673,31330,0,0,,0,0
28758,551673,31331,1,1,,1,0
28759,551673,31332,2,1,,1,0
28760,551685,31333,3,0,,0,0
28761,551685,31334,0,0,,0,0
28762,551685,31335,1,1,,1,0
28763,551685,31336,2,1,,1,0
28764,551697,31337,0,0,,0,0
28765,551697,31338,1,1,,1,0
28766,551697,31339,2,1,,1,0
28767,551710,31340,3,0,,0,0
28768,551710,31341,0,0,,0,0
28769,551710,31342,1,1,,1,0
28770,551710,31343,2,1,,1,0
28771,551723,31344,0,0,,0,0
28772,551723,31345,1,1,,1,0
28773,551723,31346,2,1,,1,0
28774,551735,31347,0,0,,0,0
28775,551735,31348,1,1,,1,0
28776,551735,31349,2,1,,1,0
28777,551748,31350,3,0,,0,0
28778,551748,31351,0,0,,0,0
28779,551748,31352,1,1,,1,0
28780,551748,31353,2,1,,1,0
28781,551761,31354,0,0,,0,0
28782,551761,31355,1,1,,1,0
28783,551761,31356,2,1,,1,0
28784,551774,31357,3,0,,0,0
28785,551774,31358,0,0,,0,0
28786,551774,31359,1,1,,1,0
28787,551774,31360,2,1,,1,0
28788,551786,31361,0,0,,0,0
28789,551787,31362,1,1,,1,0
28790,551787,31363,2,1,,1,0
28791,551799,31364,0,0,,0,0
28792,551799,31365,1,1,,1,0
28793,551799,31366,2,1,,1,0
28794,551813,31367,3,0,,0,0
28795,551813,31368,0,0,,0,0
28796,551813,31369,1,1,,1,0
28797,551813,31370,2,1,,1,0
28798,551825,31371,1,1,,1,0
28799,551825,31372,2,1,,1,0
28800,551838,31373,1,1,,1,0
28801,551838,31374,2,1,,1,0
28802,551850,31375,1,1,,1,0
28803,551850,31376,2,1,,1,0
28804,551863,31377,3,0,,0,0
28805,551863,31378,0,0,,0,0
28806,551863,31379,1,1,,1,0
28807,551863,31380,2,1,,1,0
28808,551875,31381,0,0,,0,0
28809,551875,31382,1,1,,1,0
28810,551875,31383,2,1,,1,0
28811,551887,31384,0,0,,0,0
28812,551887,31385,1,1,,1,0
28813,551887,31386,2,1,,1,0
28814,551900,31387,0,0,,0,0
28815,551912,31388,0,0,,0,0
28816,551925,31389,0,0,,0,0
28817,551937,31390,0,0,,0,0
28818,551950,31391,0,0,,0,0
28819,551962,31392,0,0,,0,0
28820,551975,31393,0,0,,0,0
28821,551987,31394,0,0,,0,0
28822,552000,31395,0,0,,0,0
28823,552153,31396,1,1,,1,0
28824,552153,31397,2,1,,1,0
28825,552167,31398,1,1,,1,0
28826,552167,31399,2,1,,1,0
28827,552180,31400,1,1,,1,0
28828,552180,31401,2,1,,1,0
28829,552193,31402,1,1,,1,0
28830,552193,31403,2,1,,1,0
28831,552206,31404,1,1,,1,0
28832,552206,31405,2,1,,1,0
28833,552218,31406,1,1,,1,0
28834,552218,31407,2,1,,1,0
28835,552231,31408,1,1,,1,0
28836,552231,31409,2,1,,1,0
28837,552243,31410,1,1,,1,0
28838,552244,31411,2,1,,1,0
28839,552256,31412,1,1,,1,0
28840,552256,31413,2,1,,1,0
28841,552269,31414,1,1,,1,0
28842,552269,31415,2,1,,1,0
28843,552280,31416,1,1,,1,0
28844,552280,31417,2,1,,1,0
28845,552293,31418,1,1,,1,0
28846,552293,31419,2,1,,1,0
28847,552306,31420,1,1,,1,0
28848,552306,31421,2,1,,1,0
28849,552319,31422,1,1,,1,0
28850,552319,31423,2,1,,1,0
28851,552332,31424,1,1,,1,0
28852,552332,31425,2,1,,1,0
28853,552345,31426,1,1,,1,0
28854,552345,31427,2,1,,1,0
28855,552358,31428,1,1,,1,0
28856,552358,31429,2,1,,1,0
28857,552371,31430,1,1,,1,0
28858,552371,31431,2,1,,1,0
28859,552384,31432,1,1,,1,0
28860,552384,31433,2,1,,1,0
28861,552397,31434,1,1,,1,0
28862,552397,31435,2,1,,1,0
28863,552411,31436,1,1,,1,0
28864,552411,31437,2,1,,1,0
28865,552424,31438,1,1,,1,0
28866,552424,31439,2,1,,1,0
28867,552437,31440,1,1,,1,0
28868,552437,31441,2,1,,1,0
28869,552450,31442,1,1,,1,0
28870,552450,31443,2,1,,1,0
28871,552463,31444,1,1,,1,0
28872,552463,31445,2,1,,1,0
28873,552476,31446,1,1,,1,0
28874,552476,31447,2,1,,1,0
28875,552489,31448,1,1,,1,0
28876,552489,31449,2,1,,1,0
28877,552503,31450,1,1,,1,0
28878,552503,31451,2,1,,1,0
28879,552515,31452,1,1,,1,0
28880,552515,31453,2,1,,1,0
28881,552528,31454,1,1,,1,0
28882,552528,31455,2,1,,1,0
28883,552541,31456,1,1,,1,0
28884,552541,31457,2,1,,1,0
28885,552553,31458,1,1,,1,0
28886,552554,31459,2,1,,1,0
28887,552566,31460,1,1,,1,0
28888,552566,31461,2,1,,1,0
28889,552579,31462,1,1,,1,0
28890,552579,31463,2,1,,1,0
28891,552591,31464,1,1,,1,0
28892,552591,31465,2,1,,1,0
28893,552604,31466,1,1,,1,0
28894,552604,31467,2,1,,1,0
28895,552616,31468,1,1,,1,0
28896,552616,31469,2,1,,1,0
28897,552629,31470,1,1,,1,0
28898,552629,31471,2,1,,1,0
28899,552629,31472,4,2,,0,1
28900,552641,31473,1,1,,1,0
28901,552641,31474,2,1,,1,0
28902,552641,31475,4,2,,0,1
28903,552654,31476,1,1,,1,0
28904,552654,31477,2,1,,1,0
28905,552654,31478,4,2,,0,1
28906,552667,31479,1,1,,1,0
28907,552667,31480,2,1,,1,0
28908,552667,31481,4,2,,0,1
28909,552679,31482,1,1,,1,0
28910,552679,31483,2,1,,1,0
28911,552679,31484,4,2,,0,1
28912,552692,31485,1,1,,1,0
28913,552692,31486,2,1,,1,0
28914,552692,31487,4,2,,0,1
28915,552704,31488,1,1,,1,0
28916,552704,31489,2,1,,1,0
28917,552704,31490,4,2,,0,1
28918,552716,31491,1,1,,1,0
28919,552716,31492,2,1,,1,0
28920,552716,31493,4,2,,0,1
28921,552729,31494,1,1,,1,0
28922,552729,31495,2,1,,1,0
28923,552729,31496,4,2,,0,1
28924,552742,31497,1,1,,1,0
28925,552742,31498,2,1,,1,0
28926,552742,31499,4,2,,0,1
28927,552755,31500,1,1,,1,0
28928,552755,31501,2,1,,1,0
28929,552755,31502,4,2,,0,1
28930,552767,31503,1,1,,1,0
28931,552767,31504,2,1,,1,0
28932,552767,31505,4,2,,0,1
28933,552781,31506,1,1,,1,0
28934,552781,31507,2,1,,1,0
28935,552781,31508,4,2,,0,1
28936,552793,31509,1,1,,1,0
28937,552793,31510,2,1,,1,0
28938,552793,31511,4,2,,0,1
28939,552806,31512,1,1,,1,0
28940,552806,31513,2,1,,1,0
28941,552806,31514,4,2,,0,1
28942,552820,31515,1,1,,1,0
28943,552820,31516,2,1,,1,0
28944,552820,31517,4,2,,0,1
28945,552833,31518,1,1,,1,0
28946,552833,31519,2,1,,1,0
28947,552833,31520,4,2,,0,1
28948,552846,31521,1,1,,1,0
28949,552846,31522,2,1,,1,0
28950,552846,31523,4,2,,0,1
28951,552859,31524,1,1,,1,0
28952,552859,31525,2,1,,1,0
28953,552859,31526,4,2,,0,1
28954,552872,31527,1,1,,1,0
28955,552873,31528,2,1,,1,0
28956,552873,31529,4,2,,0,1
28957,552886,31530,1,1,,1,0
28958,552886,31531,2,1,,1,0
28959,552886,31532,4,2,,0,1
28960,552899,31533,3,0,,0,1
28961,552899,31534,0,0,,0,1
28962,552899,31535,1,1,,1,0
28963,552899,31536,2,1,,1,0
28964,552899,31537,4,2,,0,1
28965,552911,31538,0,0,,0,1
28966,552911,31539,1,1,,1,0
28967,552911,31540,2,1,,1,0
28968,552911,31541,4,2,,0,1
28969,552924,31542,0,0,,0,1
28970,552924,31543,1,1,,1,0
28971,552924,31544,2,1,,1,0
28972,552924,31545,4,2,,0,1
28973,552936,31546,0,0,,0,1
28974,552936,31547,1,1,,1,0
28975,552936,31548,2,1,,1,0
28976,552936,31549,4,2,,0,1
28977,552948,31550,0,0,,0,1
28978,552948,31551,1,1,,1,0
28979,552948,31552,2,1,,1,0
28980,552948,31553,4,2,,0,1
28981,552960,31554,0,0,,0,1
28982,552960,31555,1,1,,1,0
28983,552960,31556,2,1,,1,0
28984,552960,31557,4,2,,0,1
28985,552973,31558,0,0,,0,1
28986,552973,31559,1,1,,1,0
28987,552973,31560,2,1,,1,0
28988,552973,31561,4,2,,0,1
28989,552985,31562,0,0,,0,1
28990,552985,31563,1,1,,1,0
28991,552985,31564,2,1,,1,0
28992,552985,31565,4,2,,0,1
28993,552998,31566,0,0,,0,1
28994,552998,31567,1,1,,1,0
28995,552998,31568,2,1,,1,0
28996,552998,31569,4,2,,0,1
28997,553011,31570,0,0,,0,1
28998,553011,31571,1,1,,1,0
28999,553011,31572,2,1,,1,0
29000,553011,31573,4,2,,0,1
29001,553025,31574,0,0,,0,1
29002,553025,31575,1,1,,1,0
29003,553025,31576,2,1,,1,0
29004,553025,31577,4,2,,0,1
29005,553038,31578,0,0,,0,1
29006,553038,31579,1,1,,1,0
29007,553038,31580,2,1,,1,0
29008,553038,31581,4,2,,0,1
29009,553050,31582,0,0,,0,1
29010,553050,31583,1,1,,1,0
29011,553050,31584,2,1,,1,0
29012,553050,31585,4,2,,0,1
29013,553050,31586,4,2,,0,1
29014,553063,31587,0,0,,0,1
29015,553063,31588,1,1,,1,0
29016,553063,31589,2,1,,1,0
29017,553063,31590,4,2,,0,1
29018,553063,31591,4,2,,0,1
29019,553077,31592,0,0,,0,1
29020,553077,31593,1,1,,1,0
29021,553077,31594,2,1,,1,0
29022,553077,31595,4,2,,0,1
29023,553077,31596,4,2,,0,1
29024,553090,31597,0,0,,0,1
29025,553090,31598,1,1,,1,0
29026,553090,31599,2,1,,1,0
29027,553090,31600,4,2,,0,1
29028,553090,31601,4,2,,0,1
29029,553104,31602,0,0,,0,1
29030,553104,31603,1,1,,1,0
29031,553104,31604,2,1,,1,0
29032,553104,31605,4,2,,0,1
29033,553104,31606,4,2,,0,1
29034,553117,31607,0,0,,0,1
29035,553117,31608,1,1,,1,0
29036,553117,31609,2,1,,1,0
29037,553117,31610,4,2,,0,1
29038,553117,31611,4,2,,0,1
29039,553130,31612,0,0,,0,1
29040,553130,31613,1,1,,1,0
29041,553130,31614,2,1,,1,0
29042,553130,31615,4,2,,0,1
29043,553130,31616,4,2,,0,1
29044,553143,31617,0,0,,0,1
29045,553144,31618,1,1,,1,0
29046,553144,31619,2,1,,1,0
29047,553144,31620,4,2,,0,1
29048,553144,31621,4,2,,0,1
29049,553157,31622,0,0,,0,1
29050,553157,31623,1,1,,1,0
29051,553157,31624,2,1,,1,0
29052,553157,31625,4,2,,0,1
29053,553157,31626,4,2,,0,1
29054,553170,31627,0,0,,0,1
29055,553170,31628,1,1,,1,0
29056,553170,31629,2,1,,1,0
29057,553170,31630,4,2,,0,1
29058,553170,31631,4,2,,0,1
29059,553183,31632,0,0,,0,1
29060,553183,31633,1,1,,1,0
29061,553183,31634,2,1,,1,0
29062,553183,31635,4,2,,0,1
29063,553183,31636,4,2,,0,1
29064,553196,31637,0,0,,0,1
29065,553196,31638,1,1,,1,0
29066,553196,31639,2,1,,1,0
29067,553196,31640,4,2,,0,1
29068,553196,31641,4,2,,0,1
29069,553209,31642,0,0,,0,1
29070,553209,31643,1,1,,1,0
29071,553209,31644,2,1,,1,0
29072,553209,31645,4,2,,0,1
29073,553209,31646,4,2,,0,1
29074,553222,31647,0,0,,0,1
29075,553222,31648,1,1,,1,0
29076,553222,31649,2,1,,1,0
29077,553222,31650,4,2,,0,1
29078,553222,31651,4,2,,0,1
29079,553235,31652,0,0,,0,1
29080,553235,31653,1,1,,1,0
29081,553235,31654,2,1,,1,0
29082,553235,31655,4,2,,0,1
29083,553235,31656,4,2,,0,1
29084,553247,31657,0,0,,0,1
29085,553247,31658,1,1,,1,0
29086,553247,31659,2,1,,1,0
29087,553247,31660,4,2,,0,1
29088,553247,31661,4,2,,0,1
29089,553260,31662,0,0,,0,1
29090,553260,31663,1,1,,1,0
29091,553260,31664,2,1,,1,0
29092,553260,31665,4,2,,0,1
29093,553260,31666,4,2,,0,1
29094,553272,31667,0,0,,0,1
29095,553272,31668,1,1,,1,0
29096,553272,31669,2,1,,1,0
29097,553272,31670,4,2,,0,1
29098,553272,31671,4,2,,0,1
29099,553285,31672,0,0,,0,1
29100,553285,31673,1,1,,1,0
29101,553285,31674,2,1,,1,0
29102,553285,31675,4,2,,0,1
29103,553285,31676,4,2,,0,1
29104,553298,31677,0,0,,0,1
29105,553298,31678,1,1,,1,0
29106,553298,31679,2,1,,1,0
29107,553298,31680,4,2,,0,1
29108,553298,31681,4,2,,0,1
29109,553310,31682,0,0,,0,1
29110,553310,31683,1,1,,1,0
29111,553310,31684,2,1,,1,0
29112,553310,31685,4,2,,0,1
29113,553322,31686,0,0,,0,1
29114,553322,31687,1,1,,1,0
29115,553322,31688,2,1,,1,0
29116,553322,31689,4,2,,0,1
29117,553334,31690,0,0,,0,1
29118,553334,31691,1,1,,1,0
29119,553334,31692,2,1,,1,0
29120,553334,31693,4,2,,0,1
29121,553347,31694,0,0,,0,1
29122,553347,31695,4,2,,0,1
29123,553359,31696,0,0,,0,1
29124,553359,31697,4,2,,0,1
29125,553371,31698,0,0,,0,1
29126,553371,31699,4,2,,0,1
29127,553383,31700,0,0,,0,1
29128,553383,31701,4,2,,0,1
29129,553396,31702,0,0,,0,1
29130,553396,31703,4,2,,0,1
29131,553408,31704,3,0,,0,1
29132,553408,31705,0,0,,0,1
29133,553408,31706,4,2,,0,1
29134,553420,31707,0,0,,0,1
29135,553420,31708,4,2,,0,1
29136,553433,31709,0,0,,0,1
29137,553433,31710,4,2,,0,1
29138,553446,31711,3,0,,0,1
29139,553446,31712,0,0,,0,1
29140,553446,31713,4,2,,0,1
29141,553458,31714,0,0,,0,1
29142,553458,31715,4,2,,0,1
29143,553471,31716,3,0,,0,1
29144,553471,31717,0,0,,0,1
29145,553471,31718,4,2,,0,1
29146,553483,31719,0,0,,0,1
29147,553483,31720,4,2,,0,1
29148,553496,31721,0,0,,0,1
29149,553496,31722,4,2,,0,1
29150,553509,31723,3,0,,0,1
29151,553509,31724,0,0,,0,1
29152,553509,31725,4,2,,0,1
29153,553522,31726,0,0,,0,1
29154,553522,31727,4,2,,0,1
29155,553535,31728,3,0,,0,1
29156,553535,31729,0,0,,0,1
29157,553535,31730,4,2,,0,1
29158,553547,31731,0,0,,0,1
29159,553547,31732,4,2,,0,1
29160,553561,31733,3,0,,0,1
29161,553561,31734,0,0,,0,1
29162,553561,31735,4,2,,0,1
29163,553573,31736,0,0,,0,1
29164,553573,31737,4,2,,0,1
29165,553586,31738,0,0,,0,1
29166,553586,31739,4,2,,0,1
29167,553598,31740,3,0,,0,1
29168,553598,31741,0,0,,0,1
29169,553598,31742,4,2,,0,1
29170,553611,31743,0,0,,0,1
29171,553611,31744,4,2,,0,1
29172,553623,31745,0,0,,0,1
29173,553623,31746,4,2,,0,1
29174,553635,31747,0,0,,0,1
29175,553635,31748,4,2,,0,1
29176,553648,31749,3,0,,0,1
29177,553648,31750,0,0,,0,1
29178,553648,31751,4,2,,0,1
29179,553660,31752,0,0,,0,1
29180,553660,31753,4,2,,0,1
29181,553672,31754,3,0,,0,1
29182,553672,31755,0,0,,0,1
29183,553672,31756,4,2,,0,1
29184,553685,31757,0,0,,0,1
29185,553685,31758,4,2,,0,1
29186,553697,31759,0,0,,0,1
29187,553697,31760,4,2,,0,1
29188,553709,31761,3,0,,0,1
29189,553709,31762,0,0,,0,1
29190,553709,31763,4,2,,0,1
29191,553722,31764,0,0,,0,1
29192,553722,31765,4,2,,0,1
29193,553735,31766,3,0,,0,1
29194,553735,31767,0,0,,0,1
29195,553735,31768,4,2,,0,1
29196,553747,31769,0,0,,0,1
29197,553747,31770,4,2,,0,1
29198,553760,31771,0,0,,0,1
29199,553760,31772,4,2,,0,1
29200,553773,31773,3,0,,0,1
29201,553773,31774,0,0,,0,1
29202,553773,31775,4,2,,0,1
29203,553786,31776,0,0,,0,1
29204,553786,31777,4,2,,0,1
29205,553800,31778,3,0,,0,1
29206,553800,31779,0,0,,0,1
29207,553800,31780,4,2,,0,1
29208,553813,31781,0,0,,0,1
29209,553813,31782,4,2,,0,1
29210,553826,31783,3,0,,0,1
29211,553826,31784,0,0,,0,1
29212,553826,31785,4,2,,0,1
29213,553839,31786,0,0,,0,1
29214,553839,31787,4,2,,0,1
29215,553853,31788,0,0,,0,1
29216,553853,31789,4,2,,0,1
29217,553866,31790,3,0,,0,1
29218,553866,31791,0,0,,0,1
29219,553866,31792,4,2,,0,1
29220,553879,31793,0,0,,0,1
29221,553879,31794,4,2,,0,1
29222,553893,31795,0,0,,0,1
29223,553893,31796,4,2,,0,1
29224,553906,31797,3,0,,0,1
29225,553906,31798,0,0,,0,1
29226,553906,31799,4,2,,0,1
29227,553919,31800,0,0,,0,1
29228,553919,31801,4,2,,0,1
29229,553932,31802,0,0,,0,1
29230,553932,31803,4,2,,0,1
29231,553945,31804,3,0,,0,1
29232,553945,31805,0,0,,0,1
29233,553945,31806,4,2,,0,1
29234,553958,31807,0,0,,0,1
29235,553958,31808,4,2,,0,1
29236,553970,31809,3,0,,0,1
29237,553970,31810,0,0,,0,1
29238,553970,31811,4,2,,0,1
29239,553983,31812,0,0,,0,1
29240,553983,31813,4,2,,0,1
29241,553996,31814,3,0,,0,1
29242,553996,31815,0,0,,0,1
29243,553996,31816,4,2,,0,1
29244,554008,31817,0,0,,0,1
29245,554008,31818,4,2,,0,1
29246,554021,31819,0,0,,0,1
29247,554021,31820,4,2,,0,1
29248,554034,31821,3,0,,0,1
29249,554034,31822,0,0,,0,1
29250,554034,31823,4,2,,0,1
29251,554046,31824,0,0,,0,1
29252,554046,31825,4,2,,0,1
29253,554059,31826,3,0,,0,1
29254,554059,31827,0,0,,0,1
29255,554059,31828,4,2,,0,1
29256,554071,31829,0,0,,0,1
29257,554071,31830,4,2,,0,1
29258,554084,31831,0,0,,0,1
29259,554084,31832,4,2,,0,1
29260,554097,31833,3,0,,0,1
29261,554097,31834,0,0,,0,1
29262,554097,31835,4,2,,0,1
29263,554109,31836,0,0,,0,1
29264,554109,31837,4,2,,0,1
29265,554122,31838,3,0,,0,1
29266,554122,31839,0,0,,0,1
29267,554122,31840,4,2,,0,1
29268,554134,31841,0,0,,0,1
29269,554134,31842,4,2,,0,1
29270,554147,31843,0,0,,0,1
29271,554147,31844,4,2,,0,1
29272,554160,31845,0,0,,0,1
29273,554160,31846,4,2,,0,1
29274,554172,31847,3,0,,0,1
29275,554172,31848,0,0,,0,1
29276,554172,31849,4,2,,0,1
29277,554184,31850,0,0,,0,1
29278,554184,31851,4,2,,0,1
29279,554197,31852,3,0,,0,1
29280,554197,31853,0,0,,0,1
29281,554197,31854,4,2,,0,1
29282,554209,31855,0,0,,0,1
29283,554209,31856,4,2,,0,1
29284,554222,31857,0,0,,0,1
29285,554222,31858,4,2,,0,1
29286,554234,31859,3,0,,0,1
29287,554234,31860,0,0,,0,1
29288,554234,31861,4,2,,0,1
29289,554246,31862,0,0,,0,1
29290,554246,31863,4,2,,0,1
29291,554259,31864,3,0,,0,1
29292,554259,31865,0,0,,0,1
29293,554259,31866,4,2,,0,1
29294,554271,31867,0,0,,0,1
29295,554271,31868,4,2,,0,1
29296,554283,31869,0,0,,0,1
29297,554283,31870,4,2,,0,1
29298,554296,31871,3,0,,0,1
29299,554296,31872,0,0,,0,1
29300,554296,31873,4,2,,0,1
29301,554308,31874,0,0,,0,1
29302,554308,31875,4,2,,0,1
29303,554320,31876,0,0,,0,1
29304,554320,31877,4,2,,0,1
29305,554333,31878,3,0,,0,1
29306,554333,31879,0,0,,0,1
29307,554333,31880,4,2,,0,1
29308,554345,31881,0,0,,0,1
29309,554345,31882,4,2,,0,1
